,id,feature_id,object_id
1467,4653,11,237
1468,4654,16,237
1469,4655,42,237
1470,4656,49,238
1471,4657,11,238
1472,4658,16,238
1473,4659,42,238
1474,4782,49,263
1475,4783,11,263
1476,4784,16,263
1477,4785,42,263
1478,4664,49,240
1479,4665,11,240
1480,4666,16,240
1481,4667,42,240
1482,4668,49,241
1483,4669,11,241
1484,4670,16,241
1485,4671,42,241
1486,4810,49,72
1487,4811,16,72
1488,4812,3,72
1489,4813,37,72
1490,4837,37,143
1491,4677,49,242
1492,4678,11,242
1493,4679,16,242
1494,4680,42,242
1495,4681,61,242
1496,40376,49,1947
1497,40377,3,1947
1498,87883,44,5806
1499,87884,42,5806
1500,76637,42,3698
1501,76638,49,3698
1502,119565,46,5866
1503,39884,49,1945
1504,39885,3,1945
1505,39886,16,1945
1506,39887,41,1945
1507,119566,44,5866
1508,119567,49,5866
1509,121266,3,8778
1510,4703,49,248
1511,4704,11,248
1512,4705,16,248
1513,4706,42,248
1514,4707,61,248
1515,4708,49,249
1516,4709,11,249
1517,4710,16,249
1518,4711,42,249
1519,4712,61,249
1520,4713,49,250
1521,4714,11,250
1522,4715,16,250
1523,4716,42,250
1524,4858,49,295
1525,4859,16,295
1526,4860,3,295
1527,4861,37,295
1528,4721,49,251
1529,4722,11,251
1530,4723,16,251
1531,4724,42,251
1532,4725,49,252
1533,4726,11,252
1534,4727,16,252
1535,4728,42,252
1536,40180,37,1878
1537,40240,49,1865
1538,40241,16,1865
1539,40242,12,1865
1540,4733,49,253
1541,4734,11,253
1542,4735,16,253
1543,4736,42,253
1544,4737,49,254
1545,4738,11,254
1546,4739,16,254
1547,4740,42,254
1548,4746,49,256
1549,4747,11,256
1550,4748,16,256
1551,4749,42,256
1552,5139,3,381
1553,5140,19,381
1554,5141,49,381
1555,5142,41,381
1556,5159,3,386
1557,4941,49,334
1558,4942,16,334
1559,4943,3,334
1560,4944,42,334
1561,4945,61,334
1562,4965,49,339
1563,4966,16,339
1564,4967,3,339
1565,4968,42,339
1566,4969,61,339
1567,4981,16,343
1568,4982,3,343
1569,4983,42,343
1570,4984,61,343
1571,4994,49,346
1572,4995,16,346
1573,4996,3,346
1574,4997,42,346
1575,4998,61,346
1576,5007,49,349
1577,5008,16,349
1578,5009,3,349
1579,5010,42,349
1580,5020,49,352
1581,5021,16,352
1582,5022,3,352
1583,5023,42,352
1584,6907,3,424
1585,6908,19,424
1586,6909,49,424
1587,6910,41,424
1588,6943,3,415
1589,5047,49,357
1590,5048,16,357
1591,5049,3,357
1592,5050,41,357
1593,6944,19,415
1594,6945,49,415
1595,6946,41,415
1596,6979,3,407
1597,6980,19,407
1598,6981,49,407
1599,6982,41,407
1600,21248,49,1592
1601,21249,16,1592
1602,21250,37,1592
1603,9363,16,621
1604,5094,3,368
1605,5095,19,368
1606,5096,49,368
1607,5097,41,368
1608,119227,49,2435
1609,119228,3,2435
1610,81252,50,5973
1611,119229,16,2435
1612,5110,3,372
1613,5111,19,372
1614,5112,49,372
1615,5113,41,372
1616,19599,49,1463
1617,19600,3,1463
1618,19601,16,1463
1619,19602,37,1463
1620,40243,37,1865
1621,40300,3,1847
1622,40301,41,1847
1623,33399,49,1499
1624,33400,3,1499
1625,33401,16,1499
1626,5546,3,463
1627,5547,49,463
1628,5548,16,463
1629,5549,42,463
1630,5550,61,463
1631,33402,61,1499
1632,6911,3,423
1633,6912,19,423
1634,6913,49,423
1635,6914,41,423
1636,6947,3,414
1637,6948,19,414
1638,6949,49,414
1639,6950,41,414
1640,21190,49,1583
1641,21191,16,1583
1642,21192,37,1583
1643,21193,38,1583
1644,33403,42,1499
1645,40302,42,1847
1646,40359,49,1834
1647,40360,16,1834
1648,17603,49,1202
1649,6983,3,402
1650,6984,19,402
1651,6985,49,402
1652,6986,41,402
1653,7015,3,406
1654,7016,19,406
1655,7017,49,406
1656,7018,41,406
1657,40361,3,1834
1658,40362,41,1834
1659,119230,41,2435
1660,8494,3,628
1661,8495,49,628
1662,8496,16,628
1663,8497,37,628
1664,17604,3,1202
1665,17605,16,1202
1666,17606,37,1202
1667,17607,66,1202
1668,12963,49,1064
1669,12964,16,1064
1670,12965,3,1064
1671,7127,3,570
1672,12966,37,1064
1673,71909,49,1528
1674,71910,3,1528
1675,7128,49,570
1676,7129,16,570
1677,7130,41,570
1678,71911,61,1528
1679,33544,49,1951
1680,33545,3,1951
1681,33546,37,1951
1682,19603,49,1464
1683,19604,3,1464
1684,19605,16,1464
1685,19606,37,1464
1686,30384,16,2220
1687,30385,49,2220
1688,19803,49,1486
1689,19804,3,1486
1690,19805,16,1486
1691,19806,42,1486
1692,19807,61,1486
1693,30386,41,2220
1694,30387,59,2220
1695,30388,3,2220
1696,119568,16,8320
1697,119569,3,8320
1698,119570,49,8320
1699,119571,21,4093
1700,119572,3,4093
1701,33547,16,1951
1702,33548,67,1951
1703,33654,41,1859
1704,33655,19,1859
1705,30798,16,2282
1706,30799,49,2282
1707,30800,3,2282
1708,30801,37,2282
1709,13215,49,1087
1710,13216,16,1087
1711,13217,3,1087
1712,13218,37,1087
1713,13271,49,1093
1714,13272,16,1093
1715,13273,3,1093
1716,30802,59,2282
1717,13274,37,1093
1718,6514,3,452
1719,6515,49,452
1720,6516,16,452
1721,6517,41,452
1722,6522,3,448
1723,6523,49,448
1724,6524,16,448
1725,6525,37,448
1726,6530,3,442
1727,6531,19,442
1728,6532,49,442
1729,6533,41,442
1730,6534,61,442
1731,6539,3,440
1732,6540,19,440
1733,6541,49,440
1734,6542,41,440
1735,6547,3,437
1736,6548,19,437
1737,6549,49,437
1738,6550,41,437
1739,6555,3,433
1740,6556,19,433
1741,13331,49,1095
1742,13332,16,1095
1743,13333,42,1095
1744,6557,49,433
1745,6558,41,433
1746,13334,61,1095
1747,13335,3,1095
1748,7211,3,579
1749,7212,49,579
1750,7213,16,579
1751,7214,41,579
1752,13424,49,1090
1753,7291,3,588
1754,7292,49,588
1755,7293,16,588
1756,7294,41,588
1757,13425,16,1090
1758,13426,3,1090
1759,13427,37,1090
1760,20587,49,1546
1761,20588,3,1546
1762,20589,18,1546
1763,20590,42,1546
1764,20591,61,1546
1765,6683,49,358
1766,6684,16,358
1767,6685,3,358
1768,6686,37,358
1769,6691,3,439
1770,6692,19,439
1771,6693,49,439
1772,6694,41,439
1773,6699,3,430
1774,6700,19,430
1775,6701,49,430
1776,6702,41,430
1777,6707,3,428
1778,6708,19,428
1779,6709,49,428
1780,6710,41,428
1781,6715,49,363
1782,6230,3,460
1783,6231,49,460
1784,6232,16,460
1785,6233,37,460
1786,40378,16,1947
1787,40379,41,1947
1788,127067,18,3650
1789,127068,6,3650
1790,6915,3,422
1791,6916,19,422
1792,6917,49,422
1793,6918,41,422
1794,6951,3,413
1795,6952,19,413
1796,6953,49,413
1797,6954,41,413
1798,6987,3,403
1799,6988,19,403
1800,6989,49,403
1801,6990,41,403
1802,8498,3,639
1803,8499,49,639
1804,8500,16,639
1805,8501,42,639
1806,11621,3,957
1807,11622,49,957
1808,11623,16,957
1809,11624,42,957
1810,11673,3,961
1811,11674,49,961
1812,11675,18,961
1813,11676,37,961
1814,71912,43,1528
1815,39888,49,1944
1816,39889,3,1944
1817,39890,16,1944
1818,19353,49,1456
1819,19354,3,1456
1820,19355,16,1456
1821,19356,59,1456
1822,19357,37,1456
1823,39891,41,1944
1824,39892,46,1944
1825,119573,61,4093
1826,80607,17,5925
1827,13007,49,1069
1828,13008,3,1069
1829,13009,18,1069
1830,80608,51,5925
1831,19607,49,1465
1832,19608,3,1465
1833,19609,16,1465
1834,13010,37,1069
1835,13047,49,1073
1836,13048,3,1073
1837,13049,18,1073
1838,19610,37,1465
1839,80609,7,5925
1840,71883,46,1706
1841,71913,23,1528
1842,7159,3,574
1843,7160,49,574
1844,7161,16,574
1845,7162,41,574
1846,128062,16,7964
1847,128063,3,7964
1848,128064,46,7964
1849,33656,49,1860
1850,7187,3,576
1851,7188,49,576
1852,7189,16,576
1853,7190,37,576
1854,13050,37,1073
1855,33657,3,1860
1856,33658,41,1860
1857,33659,19,1860
1858,7243,3,583
1859,7244,49,583
1860,7245,16,583
1861,7246,37,583
1862,21445,49,1620
1863,21446,37,1620
1864,21447,66,1620
1865,21448,17,1620
1866,21467,49,1585
1867,21468,37,1585
1868,21469,20,1585
1869,12145,3,1015
1870,12146,49,1015
1871,12147,37,1015
1872,6518,3,450
1873,6519,49,450
1874,6520,16,450
1875,6521,37,450
1876,6526,3,446
1877,6527,49,446
1878,6528,16,446
1879,6529,37,446
1880,6535,3,441
1881,6536,19,441
1882,6537,49,441
1883,6538,41,441
1884,6543,3,438
1885,6544,19,438
1886,6545,49,438
1887,6546,41,438
1888,6551,3,436
1889,6552,19,436
1890,6553,49,436
1891,6554,41,436
1892,6559,3,432
1893,6560,19,432
1894,6561,49,432
1895,6562,41,432
1896,12148,16,1015
1897,39724,49,2013
1898,39725,16,2013
1899,39726,42,2013
1900,39727,12,2013
1901,40380,49,1929
1902,36898,3,2739
1903,20481,49,1536
1904,20482,3,1536
1905,20483,18,1536
1906,12246,3,1025
1907,12247,49,1025
1908,12248,18,1025
1909,12249,41,1025
1910,20484,41,1536
1911,20509,49,1539
1912,20510,3,1539
1913,20511,18,1539
1914,20512,41,1539
1915,12284,3,1029
1916,12285,49,1029
1917,12286,16,1029
1918,12287,42,1029
1919,6671,3,557
1920,6672,49,557
1921,6673,16,557
1922,6674,37,557
1923,12288,61,1029
1924,6695,3,431
1925,6696,19,431
1926,6697,49,431
1927,6698,41,431
1928,6703,3,429
1929,6704,19,429
1930,6705,49,429
1931,6706,41,429
1932,6711,3,427
1933,6712,19,427
1934,6713,49,427
1935,6714,41,427
1936,6716,3,363
1937,6717,19,363
1938,6718,41,363
1939,6719,49,361
1940,6720,3,361
1941,6721,19,361
1942,6722,41,361
1943,6723,49,362
1944,6724,3,362
1945,6725,19,362
1946,6726,41,362
1947,6727,49,365
1948,6728,3,365
1949,6729,19,365
1950,6730,41,365
1951,6741,3,366
1952,6742,19,366
1953,6743,66,366
1954,6744,49,366
1955,6745,41,366
1956,6746,3,367
1957,6747,19,367
1958,6748,49,367
1959,6749,41,367
1960,17608,49,1176
1961,17609,3,1176
1962,17610,16,1176
1963,17611,59,1176
1964,40381,3,1929
1965,6758,3,451
1966,6759,49,451
1967,6760,16,451
1968,6761,41,451
1969,21198,49,1584
1970,21199,16,1584
1971,21200,37,1584
1972,21201,38,1584
1973,33409,49,2005
1974,33410,3,2005
1975,33411,16,2005
1976,19611,49,1466
1977,19612,3,1466
1978,19613,16,1466
1979,19614,37,1466
1980,19813,49,1487
1981,19814,3,1487
1982,19815,16,1487
1983,19816,42,1487
1984,19817,61,1487
1985,118792,64,7989
1986,118791,64,7709
1987,118790,64,7706
1988,118789,64,7707
1989,30702,16,2270
1990,30703,49,2270
1991,30704,3,2270
1992,30705,41,2270
1993,6802,3,390
1994,6803,19,390
1995,6804,49,390
1996,6805,41,390
1997,6806,3,391
1998,6807,19,391
1999,6808,49,391
2000,6809,41,391
2001,6810,3,392
2002,6811,19,392
2003,6812,49,392
2004,6813,41,392
2005,6814,3,393
2006,6815,19,393
2007,6816,49,393
2008,6817,41,393
2009,6818,3,394
2010,6819,19,394
2011,6820,41,394
2012,6821,49,394
2013,6822,3,401
2014,6823,19,401
2015,6824,49,401
2016,6825,41,401
2017,6826,3,412
2018,6827,19,412
2019,6828,49,412
2020,6829,41,412
2021,6830,3,411
2022,36899,49,2739
2023,36900,42,2739
2024,36901,61,2739
2025,36902,19,2739
2026,118788,64,7714
2027,118787,64,7734
2028,118786,64,7730
2029,6831,19,411
2030,6832,49,411
2031,6833,41,411
2032,6834,3,410
2033,6835,19,410
2034,6836,49,410
2035,6837,41,410
2036,6838,3,409
2037,6839,19,409
2038,6840,49,409
2039,6841,41,409
2040,6919,3,421
2041,6920,19,421
2042,6921,49,421
2043,6922,41,421
2044,6955,3,408
2045,6956,19,408
2046,6957,49,408
2047,6958,41,408
2048,6991,3,404
2049,6992,19,404
2050,6993,49,404
2051,6994,41,404
2052,9364,37,621
2053,9386,3,631
2054,9387,49,631
2055,9388,16,631
2056,7635,3,623
2057,7636,49,623
2058,7637,16,623
2059,7638,37,623
2060,7135,3,571
2061,7136,49,571
2062,7137,16,571
2063,7138,41,571
2064,30957,49,2299
2065,30958,3,2299
2066,30959,37,2299
2067,9389,37,631
2068,9409,37,640
2069,9410,65,640
2070,9428,3,644
2071,7219,3,580
2072,7220,49,580
2073,7221,16,580
2074,7222,41,580
2075,9429,49,644
2076,9430,40,644
2077,9431,18,644
2078,9448,3,648
2079,9449,49,648
2080,9450,41,648
2081,8611,3,709
2082,8612,49,709
2083,8613,16,709
2084,8614,37,709
2085,9451,18,648
2086,7319,3,591
2087,7320,49,591
2088,7321,16,591
2089,7322,41,591
2090,7343,3,593
2091,7344,49,593
2092,7345,16,593
2093,7346,41,593
2094,9468,3,655
2095,9469,49,655
2096,9470,41,655
2097,9471,18,655
2098,7387,3,599
2099,7388,49,599
2100,7389,16,599
2101,7390,41,599
2102,9500,3,700
2103,7691,3,627
2104,7692,49,627
2105,7693,16,627
2106,7694,37,627
2107,9501,49,700
2108,8695,3,714
2109,8696,49,714
2110,155067,49,11048
2111,155068,16,11048
2112,155069,12,11048
2113,36249,3,2676
2114,36250,16,2676
2115,7739,3,633
2116,7740,49,633
2117,7741,16,633
2118,7742,37,633
2119,7747,3,634
2120,7748,49,634
2121,7749,16,634
2122,7750,37,634
2123,20539,49,1542
2124,20540,3,1542
2125,20541,18,1542
2126,20542,41,1542
2127,20567,49,1544
2128,20568,3,1544
2129,20569,18,1544
2130,20570,42,1544
2131,20571,61,1544
2132,39893,49,1943
2133,39894,3,1943
2134,39895,16,1943
2135,9365,3,622
2136,9366,49,622
2137,9367,16,622
2138,9368,37,622
2139,8507,3,610
2140,8508,49,610
2141,8509,16,610
2142,8510,37,610
2143,9369,65,622
2144,9390,3,632
2145,9391,49,632
2146,9392,16,632
2147,9393,41,632
2148,9411,3,641
2149,9412,49,641
2150,9413,16,641
2151,9414,37,641
2152,9415,65,641
2153,39896,41,1943
2154,8615,3,674
2155,8616,49,674
2156,8617,16,674
2157,8618,37,674
2158,9452,3,649
2159,9453,49,649
2160,9454,41,649
2161,9455,18,649
2162,9472,3,656
2163,7798,3,638
2164,7799,49,638
2165,7800,16,638
2166,7801,42,638
2167,9473,49,656
2168,9474,41,656
2169,9475,18,656
2170,19363,49,1457
2171,19364,3,1457
2172,19365,16,1457
2173,9502,41,700
2174,9503,18,700
2175,8697,16,714
2176,8698,37,714
2177,19366,37,1457
2178,9512,3,695
2179,9513,49,695
2180,9514,41,695
2181,9515,18,695
2182,9524,3,697
2183,9525,49,697
2184,9526,41,697
2185,9527,18,697
2186,9537,3,769
2187,9538,49,769
2188,8766,3,720
2189,8767,49,720
2190,8768,16,720
2191,8769,42,720
2192,8770,61,720
2193,9539,16,769
2194,9540,37,769
2195,9549,3,770
2196,19615,49,1467
2197,19616,3,1467
2198,19617,16,1467
2199,19618,37,1467
2200,7850,49,230
2201,7851,11,230
2202,7852,16,230
2203,7853,42,230
2204,7854,49,236
2205,7855,11,236
2206,7856,16,236
2207,7857,42,236
2208,9550,49,770
2209,36251,42,2676
2210,36252,49,2676
2211,36253,61,2676
2212,36287,49,2680
2213,8800,3,707
2214,8801,49,707
2215,8802,16,707
2216,8803,37,707
2217,7863,3,642
2218,7864,49,642
2219,7865,16,642
2220,7866,37,642
2221,8815,37,704
2222,9551,16,770
2223,9552,42,770
2224,8848,3,726
2225,8849,49,726
2226,8850,16,726
2227,8851,37,726
2228,9590,3,774
2229,9591,49,774
2230,9592,16,774
2231,9593,41,774
2232,9594,61,774
2233,9617,3,776
2234,9618,49,776
2235,9619,16,776
2236,9620,42,776
2237,8937,3,733
2238,8938,49,733
2239,8939,16,733
2240,8940,37,733
2241,38191,3,2730
2242,38192,16,2730
2243,38193,49,2730
2244,38194,37,2730
2245,38195,60,2730
2246,8973,3,737
2247,8974,49,737
2248,8975,16,737
2249,8976,42,737
2250,9673,3,780
2251,9674,49,780
2252,9675,16,780
2253,9676,42,780
2254,9677,61,780
2255,9688,3,782
2256,9689,49,782
2257,9690,16,782
2258,9691,42,782
2259,9692,61,782
2260,9746,3,788
2261,9747,49,788
2262,9748,16,788
2263,9749,42,788
2264,9081,3,744
2265,9082,49,744
2266,9083,16,744
2267,9084,37,744
2268,9089,3,745
2269,9090,49,745
2270,9091,16,745
2271,9092,42,745
2272,9750,61,788
2273,9761,3,786
2274,9762,49,786
2275,9763,16,786
2276,9764,42,786
2277,9765,61,786
2278,9787,3,791
2279,9788,49,791
2280,9789,16,791
2281,9124,3,748
2282,9125,49,748
2283,9126,16,748
2284,9127,42,748
2285,9128,61,748
2286,9790,42,791
2287,9791,61,791
2288,9802,3,785
2289,9803,49,785
2290,9804,16,785
2291,9805,42,785
2292,9806,61,785
2293,118724,3,7732
2294,77647,16,5430
2295,77748,3,5848
2296,77749,44,5848
2297,9164,3,750
2298,9165,49,750
2299,9166,16,750
2300,9167,42,750
2301,9168,61,750
2302,9184,16,752
2303,9185,42,752
2304,9186,61,752
2305,9187,3,752
2306,8511,3,611
2307,8512,49,611
2308,8513,16,611
2309,8514,37,611
2310,10398,3,465
2311,10399,49,465
2312,10400,41,465
2313,10401,18,465
2314,10418,3,472
2315,10419,49,472
2316,10420,37,472
2317,10421,18,472
2318,17612,37,1176
2319,39732,49,1999
2320,118725,18,7732
2321,118726,41,7732
2322,118727,49,7732
2323,40092,49,1897
2324,33412,42,2005
2325,33413,61,2005
2326,8075,3,661
2327,8076,49,661
2328,8077,16,661
2329,8078,41,661
2330,39733,3,1999
2331,39734,16,1999
2332,39735,41,1999
2333,39897,46,1943
2334,8619,3,672
2335,8620,49,672
2336,8621,16,672
2337,8622,37,672
2338,33660,49,2003
2339,33661,3,2003
2340,33662,19,2003
2341,33663,41,2003
2342,19619,49,1468
2343,19620,3,1468
2344,19621,16,1468
2345,13108,49,1079
2346,13109,3,1079
2347,13110,16,1079
2348,13111,42,1079
2349,13112,61,1079
2350,19622,37,1468
2351,8103,3,665
2352,8104,49,665
2353,8105,16,665
2354,8106,37,665
2355,8699,3,716
2356,8700,49,716
2357,8701,16,716
2358,8702,37,716
2359,8119,3,667
2360,8120,49,667
2361,8121,16,667
2362,8122,41,667
2363,8127,3,668
2364,8128,49,668
2365,8129,16,668
2366,8130,41,668
2367,8135,3,669
2368,8136,49,669
2369,8137,16,669
2370,8138,41,669
2371,8143,3,670
2372,8144,49,670
2373,8145,16,670
2374,8146,41,670
2375,8151,3,671
2376,8152,49,671
2377,8153,16,671
2378,8154,41,671
2379,8804,3,706
2380,8805,49,706
2381,8806,16,706
2382,8807,37,706
2383,13336,49,1097
2384,8167,3,673
2385,8168,49,673
2386,8169,16,673
2387,8170,41,673
2388,8171,88,673
2389,13337,16,1097
2390,13338,3,1097
2391,13339,37,1097
2392,13360,49,1100
2393,36288,3,2680
2394,36289,16,2680
2395,36290,37,2680
2396,36312,49,2681
2397,36313,3,2681
2398,13361,16,1100
2399,8840,3,725
2400,8841,49,725
2401,8842,16,725
2402,20275,49,1522
2403,8843,37,725
2404,20276,3,1522
2405,20277,18,1522
2406,20278,40,1522
2407,8201,3,676
2408,8202,49,676
2409,8203,16,676
2410,8204,37,676
2411,8906,3,730
2412,8907,49,730
2413,8908,16,730
2414,8909,42,730
2415,8910,61,730
2416,8217,3,678
2417,8218,49,678
2418,8219,16,678
2419,8220,37,678
2420,8941,3,734
2421,8942,49,734
2422,8943,16,734
2423,8944,37,734
2424,8965,3,736
2425,8237,3,679
2426,8238,49,679
2427,8239,16,679
2428,8240,41,679
2429,8966,49,736
2430,8967,16,736
2431,8968,42,736
2432,8245,3,680
2433,8246,49,680
2434,8247,16,680
2435,8248,37,680
2436,8991,3,739
2437,8253,3,681
2438,8254,49,681
2439,8255,16,681
2440,8256,37,681
2441,8992,49,739
2442,8993,16,739
2443,8994,42,739
2444,8995,61,739
2445,8261,3,682
2446,8262,49,682
2447,8263,16,682
2448,8264,37,682
2449,8269,3,683
2450,8270,49,683
2451,8271,16,683
2452,8272,37,683
2453,8277,3,684
2454,8278,49,684
2455,8279,16,684
2456,8280,41,684
2457,8285,3,685
2458,8286,49,685
2459,8287,16,685
2460,8288,37,685
2461,8301,3,687
2462,8302,49,687
2463,8303,16,687
2464,8304,37,687
2465,8309,3,688
2466,8310,49,688
2467,8311,16,688
2468,8312,37,688
2469,8317,3,689
2470,8318,49,689
2471,8319,16,689
2472,8320,37,689
2473,8325,3,690
2474,8326,49,690
2475,8327,16,690
2476,8328,37,690
2477,8341,3,691
2478,8342,49,691
2479,8343,16,691
2480,8344,37,691
2481,10402,3,467
2482,10403,49,467
2483,10404,41,467
2484,8515,3,617
2485,8516,49,617
2486,8517,16,617
2487,8518,37,617
2488,10405,18,467
2489,10422,3,473
2490,10423,49,473
2491,10424,37,473
2492,10425,18,473
2493,12923,49,1060
2494,12924,16,1060
2495,12925,3,1060
2496,12926,42,1060
2497,39736,49,1992
2498,39737,16,1992
2499,10466,3,856
2500,10467,49,856
2501,10468,16,856
2502,10469,37,856
2503,10478,3,525
2504,39738,3,1992
2505,39739,41,1992
2506,39898,49,1942
2507,8623,3,703
2508,8624,49,703
2509,8625,16,703
2510,8626,42,703
2511,19623,49,1469
2512,19624,3,1469
2513,19625,16,1469
2514,19626,37,1469
2515,8397,3,698
2516,8398,49,698
2517,8399,16,698
2518,8400,41,698
2519,8667,3,713
2520,8668,49,713
2521,8669,16,713
2522,8670,37,713
2523,9456,3,650
2524,9457,49,650
2525,9458,41,650
2526,9459,18,650
2527,9476,3,657
2528,19828,49,1175
2529,19829,3,1175
2530,8687,3,715
2531,8688,49,715
2532,8689,16,715
2533,8690,37,715
2534,19830,16,1175
2535,9477,49,657
2536,9478,41,657
2537,9479,18,657
2538,9504,3,693
2539,9505,49,693
2540,9506,41,693
2541,9507,18,693
2542,8434,3,565
2543,8435,49,565
2544,8436,16,565
2545,8437,37,565
2546,9528,3,699
2547,8446,3,592
2548,8447,49,592
2549,8448,16,592
2550,8449,41,592
2551,8450,3,601
2552,8451,49,601
2553,8452,16,601
2554,8453,41,601
2555,8454,3,637
2556,8455,49,637
2557,8456,16,637
2558,8457,41,637
2559,8466,3,662
2560,8467,49,662
2561,8468,16,662
2562,8469,41,662
2563,8470,3,596
2564,8471,49,596
2565,8472,16,596
2566,8473,37,596
2567,9529,49,699
2568,9530,37,699
2569,9531,59,699
2570,9532,18,699
2571,8792,3,722
2572,8793,49,722
2573,8794,16,722
2574,8795,37,722
2575,8808,3,705
2576,8809,49,705
2577,8810,16,705
2578,8811,37,705
2579,8820,3,723
2580,8821,49,723
2581,8822,16,723
2582,8823,37,723
2583,8832,3,724
2584,8833,49,724
2585,8834,16,724
2586,8835,37,724
2587,8856,3,727
2588,8857,49,727
2589,8858,16,727
2590,8859,42,727
2591,8869,3,728
2592,8870,49,728
2593,8871,16,728
2594,8872,37,728
2595,8873,59,728
2596,9595,3,773
2597,9596,49,773
2598,9597,37,773
2599,9598,16,773
2600,9599,59,773
2601,8911,3,731
2602,8912,49,731
2603,8913,16,731
2604,8914,42,731
2605,9609,3,775
2606,9610,49,775
2607,9611,16,775
2608,9612,42,775
2609,8981,3,738
2610,8982,49,738
2611,8983,16,738
2612,8984,42,738
2613,8985,61,738
2614,9663,3,778
2615,9664,49,778
2616,9665,16,778
2617,9666,42,778
2618,9667,61,778
2619,9678,3,779
2620,9679,49,779
2621,9680,16,779
2622,9681,42,779
2623,9682,61,779
2624,9041,3,740
2625,9042,49,740
2626,9043,16,740
2627,9044,42,740
2628,9045,61,740
2629,9708,3,784
2630,9709,49,784
2631,9710,16,784
2632,9711,41,784
2633,9076,3,743
2634,9077,49,743
2635,9078,16,743
2636,9079,42,743
2637,9080,61,743
2638,9109,3,746
2639,9110,49,746
2640,9111,16,746
2641,9112,42,746
2642,9113,61,746
2643,9779,3,790
2644,9780,49,790
2645,9781,16,790
2646,9782,41,790
2647,9149,3,749
2648,9150,49,749
2649,9151,16,749
2650,9152,42,749
2651,9153,61,749
2652,9820,3,794
2653,9821,49,794
2654,9822,16,794
2655,9823,37,794
2656,9188,49,752
2657,21212,49,1586
2658,21213,16,1586
2659,9398,3,635
2660,9399,49,635
2661,9400,16,635
2662,9401,37,635
2663,9420,3,643
2664,9421,49,643
2665,9199,16,753
2666,9200,42,753
2667,9201,61,753
2668,9202,3,753
2669,9203,49,753
2670,9422,40,643
2671,9423,18,643
2672,9440,3,647
